"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_ids","external_gene_names","gene_biotype","entrezgene_id","external_gene_name","mmusculus_homolog_ensembl_gene","mmusculus_homolog_associated_gene_name","mmusculus_homolog_orthology_type","mmusculus_homolog_perc_id","hsapiens_homolog_ensembl_gene","hsapiens_homolog_associated_gene_name","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id","mmusculus_homolog_ensembl_genes","mmusculus_homolog_associated_gene_names","mmusculus_homolog_perc_ids","hsapiens_homolog_ensembl_genes","hsapiens_homolog_associated_gene_names","hsapiens_homolog_perc_ids","mmusculus_entrezgene_ids","mmusculus_entrezgene_id","hsapiens_entrezgene_ids","hsapiens_entrezgene_id"
"801","ENSMOCG00000002986",17.5056611472879,-0.571227716713386,0.309991443712364,0.000224727926418082,0.00184717760123043,"101985291","Cfap141","protein_coding",101985291,"Cfap141","ENSMUSG00000118506","Cfap141","ortholog_one2one",76.1905,"ENSG00000163263","CFAP141","ortholog_one2one",72.381,NA,NA,NA,NA,NA,NA,"73545",73545,"388701",388701
"802","ENSMOCG00000022644",19.3483742171653,-0.511532890379821,0.263278175583204,0.000225218860575405,0.00184893166870406,"101980409","","processed_pseudogene",101980409,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","ENSMOCG00000004195",91.7728213243465,0.716690908217472,0.569048672136434,0.000226840572536228,0.00185995310059858,NA,"","protein_coding",NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","ENSMOCG00000008914",22.9833926222614,0.514355672467606,0.266959222560236,0.00023124898062672,0.00188976806622273,"101985923","Mroh8","protein_coding",101985923,"Mroh8","ENSMUSG00000074627","Mroh8","ortholog_one2one",80.1527,"ENSG00000101353","MROH8","ortholog_one2one",66.3168,NA,NA,NA,NA,NA,NA,"629499",629499,"140699",140699
"805","ENSMOCG00000013838",65.1943057933057,-0.259671410795259,0.0987508264263099,0.000235252329186498,0.00191712662634918,NA,"Rnf227","protein_coding",NA,"Rnf227","ENSMUSG00000043419","Rnf227","ortholog_one2one",85.3403,"ENSG00000179859","RNF227","ortholog_one2one",74.8691,NA,NA,NA,NA,NA,NA,"80515",80515,"284023",284023
"806","ENSMOCG00000011451",93.550655125195,-0.358775310601717,0.163207434670846,0.000241083808151433,0.00195485952144166,"101990697","Car10","protein_coding",101990697,"Car10","ENSMUSG00000056158","Car10","ortholog_one2one",100,"ENSG00000154975","CA10","ortholog_one2one",100,NA,NA,NA,NA,NA,NA,"72605",72605,"56934",56934
"807","ENSMOCG00000019953",48.0906516356945,0.256665207001381,0.0974009568751254,0.000241203021108533,0.00195485952144166,"101980639","","protein_coding",101980639,"","ENSMUSG00000001674","Ddx18","ortholog_one2many",89.9687,"ENSG00000088205","DDX18","ortholog_one2many",85.8934,NA,NA,NA,NA,NA,NA,"66942",66942,"8886",8886
"808","ENSMOCG00000013307",208.790668691996,-0.250866439350916,0.0943311658597491,0.000244156054709878,0.00197638837968069,NA,"","protein_coding",NA,"","ENSMUSG00000069170","Adgrv1","ortholog_one2many",84.0825,"ENSG00000164199","ADGRV1","ortholog_one2many",79.3511,NA,NA,NA,NA,NA,NA,"110789",110789,"84059",84059
"809","ENSMOCG00000003004",34.554862811321,0.378035534895553,0.176919538856678,0.00024682742285263,0.00199196158818197,"101988888","","protein_coding",101988888,"","ENSMUSG00000007892","Rplp1","ortholog_many2many",95.614,"ENSG00000137818","RPLP1","ortholog_one2many",98.2456,"ENSMUSG00000007892, ENSMUSG00000091014","Rplp1, Gm5244","95.614, 86.8421","ENSG00000137818, ENSG00000137818","RPLP1, RPLP1","98.2456, 98.2456","56040",56040,"6176",6176
"810","ENSMOCG00000009893",62.9748082734003,-0.321727195790911,0.138858565042703,0.00024701410531151,0.00199226146438896,"101997805","Nipal4","protein_coding",101997805,"Nipal4","ENSMUSG00000020411","Nipal4","ortholog_one2one",96.0591,"ENSG00000172548","NIPAL4","ortholog_one2one",83.2512,NA,NA,NA,NA,NA,NA,"214112",214112,"348938",348938
"811","ENSMOCG00000014944",338.965285177669,0.291168236727256,0.118951321848177,0.000250111010120385,0.00201115214172843,"101978966","Exph5","protein_coding",101978966,"Exph5","ENSMUSG00000034584","Exph5","ortholog_one2one",73.0888,"ENSG00000110723","EXPH5","ortholog_one2one",58.3161,NA,NA,NA,NA,NA,NA,"320051",320051,"23086",23086
"812","ENSMOCG00000017650",15.3493096111611,-0.429020875945718,0.21191496762988,0.000250996020808524,0.00201636831596976,"101991695","Polm","protein_coding",101991695,"Polm","ENSMUSG00000020474","Polm","ortholog_one2one",77.8234,"ENSG00000122678","POLM","ortholog_one2one",75.77,NA,NA,NA,NA,NA,NA,"54125",54125,"27434",27434
"813","ENSMOCG00000000200",60.0354528804111,0.264045039491817,0.102616699326147,0.000257134472564552,0.00205276196072504,NA,"","protein_coding",NA,"","ENSMUSG00000031229","Atrx","ortholog_one2many",96.2185,"ENSG00000085224","ATRX","ortholog_one2many",92.0168,NA,NA,NA,NA,NA,NA,"22589",22589,"546",546
"814","ENSMOCG00000017248",21.5315690483416,-0.37617597551251,0.177042281702461,0.000257472072682067,0.00205422628527896,"101980323","Pdia2","protein_coding",101980323,"Pdia2","ENSMUSG00000024184","Pdia2","ortholog_one2one",89.1635,"ENSG00000185615","PDIA2","ortholog_one2one",79.2776,NA,NA,NA,NA,NA,NA,"69191",69191,"64714",64714
"815","ENSMOCG00000013103",60.6594048910774,-0.263261184544022,0.102360867257648,0.000260620663135969,0.00207437856369394,"102000566","Gal3st1","protein_coding",102000566,"Gal3st1","ENSMUSG00000049721","Gal3st1","ortholog_one2one",92.1986,"ENSG00000128242","GAL3ST1","ortholog_one2one",83.4515,NA,NA,NA,NA,NA,NA,"53897",53897,"9514",9514
"816","ENSMOCG00000014308",39.1713879820048,-0.300883322431441,0.126373753578934,0.000263619237296368,0.00209574147836325,"101979038","Sspn","protein_coding",101979038,"Sspn","ENSMUSG00000030255","Sspn","ortholog_one2one",87.963,"ENSG00000123096","SSPN","ortholog_one2one",81.9444,NA,NA,NA,NA,NA,NA,"16651",16651,"8082",8082
"817","ENSMOCG00000015747",1139.39928154092,0.312590918796677,0.13449259207125,0.000266669309719742,0.00211746238540276,"101995601","Afap1","protein_coding",101995601,"Afap1","ENSMUSG00000029094","Afap1","ortholog_one2one",96.8579,"ENSG00000196526","AFAP1","ortholog_one2one",92.3497,NA,NA,NA,NA,NA,NA,"70292",70292,"60312",60312
"818","ENSMOCG00000022757",110.137424092241,-0.40702743412161,0.199593312012715,0.000268029281056079,0.00212572746475666,"101988013","Ldhd","protein_coding",101988013,"Ldhd","ENSMUSG00000031958","Ldhd","ortholog_one2one",92.9752,"ENSG00000166816","LDHD","ortholog_one2one",83.8843,NA,NA,NA,NA,NA,NA,"52815",52815,"197257",197257
"819","ENSMOCG00000018533",38.3478162266449,-0.399398199772726,0.195346488922276,0.000275137115807295,0.002175458008917,"101983589","Tent5a","protein_coding",101983589,"Tent5a","ENSMUSG00000032265","Tent5a","ortholog_one2one",98.434,"ENSG00000112773","TENT5A","ortholog_one2one",92.6174,NA,NA,NA,NA,NA,NA,"212943",212943,"55603",55603
"820","ENSMOCG00000006399",28.2795762326912,0.398196237432167,0.194603054006287,0.000275776636570232,0.00217756140895633,"101993682","Mpzl3","protein_coding",101993682,"Mpzl3","ENSMUSG00000070305","Mpzl3","ortholog_one2one",90.3361,"ENSG00000160588","MPZL3","ortholog_one2one",84.8739,NA,NA,NA,NA,NA,NA,"319742",319742,"196264",196264
"821","ENSMOCG00000015845",78.5305246040144,0.332010403129002,0.14966197787556,0.000286254501714864,0.00225283814580558,"101999148","Abca15","protein_coding",101999148,"Abca15","ENSMUSG00000054746","Abca15","ortholog_one2one",77.831,"","","",NA,NA,NA,NA,NA,NA,NA,"320631",320631,NA,NA
"822","ENSMOCG00000006815",13.7554912151483,-0.535040573189143,0.299152304348442,0.000286229503690429,0.00225283814580558,NA,"Primpol","protein_coding",NA,"Primpol","ENSMUSG00000038225","Primpol","ortholog_one2one",81.146,"ENSG00000164306","PRIMPOL","ortholog_one2one",76.3401,NA,NA,NA,NA,NA,NA,"408022",408022,"201973",201973
"823","ENSMOCG00000003210",3470.36779384395,-0.284789686875696,0.117605099856674,0.000288811762787185,0.00227162215311479,NA,"Peg10","protein_coding",NA,"Peg10","ENSMUSG00000092035","Peg10","ortholog_one2one",73.2167,"ENSG00000242265","PEG10","ortholog_one2one",72.14,NA,NA,NA,NA,NA,NA,"170676",170676,"23089",23089
"824","ENSMOCG00000002683",56.6867335824445,0.292804050671519,0.123021115449648,0.000290353534317573,0.00228105571417885,"101983112","Rab3d","protein_coding",101983112,"Rab3d","ENSMUSG00000019066","Rab3d","ortholog_one2one",98.1735,"ENSG00000105514","RAB3D","ortholog_one2one",94.5205,NA,NA,NA,NA,NA,NA,"19340",19340,"9545",9545
"825","ENSMOCG00000019320",795.263305617282,0.272488679788235,0.110521146640243,0.000302530378061481,0.0023669493583624,"101988532","","protein_coding",101988532,"","ENSMUSG00000026678","Rgs5","ortholog_one2many",93.3702,"ENSG00000143248","RGS5","ortholog_one2many",91.7127,NA,NA,NA,NA,NA,NA,"19737",19737,"8490",8490
"826","ENSMOCG00000008496",75.3131218978609,-0.358281874575559,0.16995045137632,0.000303461863338601,0.00237284381873446,"101992428","B3gat2","protein_coding",101992428,"B3gat2","ENSMUSG00000026156","B3gat2","ortholog_one2one",98.7654,"ENSG00000112309","B3GAT2","ortholog_one2one",88.5802,NA,NA,NA,NA,NA,NA,"280645",280645,"135152",135152
"827","ENSMOCG00000009603",88.5879948445038,-0.291728917589737,0.123370488439855,0.000305528824215296,0.00238620518982685,"101987772","","protein_coding",101987772,"","ENSMUSG00000059810","Rgs3","ortholog_one2many",90.7621,"ENSG00000138835","RGS3","ortholog_one2many",85.4503,NA,NA,NA,NA,NA,NA,"50780",50780,"5998",5998
"828","ENSMOCG00000005160",27.4441636779919,0.36263929126719,0.173773660247433,0.000310085759733605,0.00241330763007626,"101981197","Aspn","protein_coding",101981197,"Aspn","ENSMUSG00000021388","Aspn","ortholog_one2one",96.496,"ENSG00000106819","ASPN","ortholog_one2one",91.3747,NA,NA,NA,NA,NA,NA,"66695",66695,"54829",54829
"829","ENSMOCG00000023017",20.8666560758611,-0.359062048253199,0.173164667129931,0.000328714377555773,0.00253167073211163,"101979337","Slc23a4","protein_coding",101979337,"Slc23a4","ENSMUSG00000029847","Slc23a4","ortholog_one2one",90.8646,"","","",NA,NA,NA,NA,NA,NA,NA,"243753",243753,NA,NA
"830","ENSMOCG00000001723",25.6688519901712,0.408393733521726,0.209097027457447,0.000329062978340685,0.0025328914635536,"102000416","Atp12a","protein_coding",102000416,"Atp12a","ENSMUSG00000022229","Atp12a","ortholog_one2one",95.6606,"ENSG00000075673","ATP12A","ortholog_one2one",87.6567,NA,NA,NA,NA,NA,NA,"192113",192113,"479",479
"831","ENSMOCG00000011227",92.3543867823675,-0.648401762355885,0.630829747179188,0.000330567254436162,0.00254300121137842,"101998615","Nwd1","protein_coding",101998615,"Nwd1","ENSMUSG00000048148","Nwd1","ortholog_one2one",87.0761,"ENSG00000188039","NWD1","ortholog_one2one",69.9296,NA,NA,NA,NA,NA,NA,"319555",319555,"284434",284434
"832","ENSMOCG00000002809",61.7282856937616,-0.3087202085732,0.137276454740566,0.000334517678228051,0.00256858550256794,"101990425","Scube1","protein_coding",101990425,"Scube1","ENSMUSG00000016763","Scube1","ortholog_one2one",96.7583,"ENSG00000159307","SCUBE1","ortholog_one2one",89.9804,NA,NA,NA,NA,NA,NA,"64706",64706,"80274",80274
"833","ENSMOCG00000014510",21.3840448107384,0.391987739423033,0.19782266203374,0.000334687480539702,0.00256858550256794,"101998093","Gm1123","protein_coding",101998093,"Gm1123","ENSMUSG00000044860","Gm1123","ortholog_one2one",63.8462,"ENSG00000154639","CXADR","ortholog_one2many",24.1026,NA,NA,NA,NA,NA,NA,"382097",382097,"1525",1525
"834","ENSMOCG00000012408",47.7674302363553,-0.362896813782757,0.176544969259671,0.000334380746340985,0.00256858550256794,"101997032","Card11","protein_coding",101997032,"Card11","ENSMUSG00000036526","Card11","ortholog_one2one",98.2669,"ENSG00000198286","CARD11","ortholog_one2one",92.8076,NA,NA,NA,NA,NA,NA,"108723",108723,"84433",84433
"835","ENSMOCG00000002777",138.959211152833,-0.363793924377277,0.178479364388572,0.00034667405808006,0.00265159882311063,"101999491","3830406C13Rik","protein_coding",101999491,"3830406C13Rik","ENSMUSG00000033111","3830406C13Rik","ortholog_one2one",57.8125,"ENSG00000114405","C3orf14","ortholog_one2one",74.2188,NA,NA,NA,NA,NA,NA,"218734",218734,"57415",57415
"836","ENSMOCG00000016612",53.3659914303514,-0.374668553772609,0.18648384206102,0.000346589878512894,0.00265159882311063,"101981473","Cyp4f14","protein_coding",101981473,"Cyp4f14","ENSMUSG00000024292","Cyp4f14","ortholog_one2one",87.0229,"ENSG00000186115","CYP4F2","ortholog_one2many",66.0305,NA,NA,NA,NA,NA,NA,"64385",64385,"8529",8529
"837","ENSMOCG00000002606",76.2741415840336,-0.317233930372206,0.144553084342386,0.000349533921929027,0.00266734821064282,"101982016","","processed_pseudogene",101982016,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","ENSMOCG00000001378",26.6596999021049,-0.338179249367225,0.160211770226702,0.000353204637497166,0.00268612933219877,"101995877","Bbof1","protein_coding",101995877,"Bbof1","ENSMUSG00000057265","Bbof1","ortholog_one2one",80.1444,"ENSG00000119636","BBOF1","ortholog_one2one",73.4657,NA,NA,NA,NA,NA,NA,"72873",72873,"80127",80127
"839","ENSMOCG00000013010",266.055157264852,-0.273160700753708,0.113939994373802,0.000354871326776545,0.00269510090903089,"101990767","Anln","protein_coding",101990767,"Anln","ENSMUSG00000036777","Anln","ortholog_one2one",86.3758,"ENSG00000011426","ANLN","ortholog_one2one",81.122,NA,NA,NA,NA,NA,NA,"68743",68743,"54443",54443
"840","ENSMOCG00000021477",20.3167488725845,-0.380126882913282,0.191449877120172,0.000354987871490883,0.00269510090903089,NA,"","protein_coding",NA,"","ENSMUSG00000079235","Ccdc13","ortholog_one2one",66.9421,"ENSG00000244607","CCDC13","ortholog_one2one",57.438,NA,NA,NA,NA,NA,NA,"100502861",100502861,"152206",152206
"841","ENSMOCG00000002453",71.2135686558565,-0.264350475299147,0.108764764994622,0.000366725270254893,0.00276998157646043,"101997854","","protein_coding",101997854,"","ENSMUSG00000051727","Kctd14","ortholog_one2one",82.7715,"ENSG00000151364","KCTD14","ortholog_one2one",48.3146,NA,NA,NA,NA,NA,NA,"233529",233529,"65987",65987
"842","ENSMOCG00000000037",32.4731403718128,0.304955464067495,0.137392078904147,0.000373841480122279,0.00281416038483009,NA,"","Mt_tRNA",NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","ENSMOCG00000002240",17.0054563946066,0.601951390983921,0.434039530430584,0.000374551045586987,0.00281790972975777,NA,"","processed_pseudogene",NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","ENSMOCG00000016702",11.9128249906976,-0.590843160073644,0.410931687797082,0.000378574690936582,0.00284336481512909,"101989967","Ctxn3","protein_coding",101989967,"Ctxn3","ENSMUSG00000069372","Ctxn3","ortholog_one2one",96.25,"ENSG00000205279","CTXN3","ortholog_one2one",95,NA,NA,NA,NA,NA,NA,"629147",629147,"613212",613212
"845","ENSMOCG00000001770",36.1582031371019,0.452013607956872,0.253675196699783,0.000403105874261731,0.00300390529567299,"102001074","Slc25a34","protein_coding",102001074,"Slc25a34","ENSMUSG00000040740","Slc25a34","ortholog_one2one",82.0669,"ENSG00000162461","SLC25A34","ortholog_one2one",76.2918,NA,NA,NA,NA,NA,NA,"384071",384071,"284723",284723
"846","ENSMOCG00000010143",88.9135628120898,-0.305855977200397,0.140371117945704,0.000408044931119203,0.00302716629300237,"101995271","Tacr3","protein_coding",101995271,"Tacr3","ENSMUSG00000028172","Tacr3","ortholog_one2one",94.0397,"ENSG00000169836","TACR3","ortholog_one2one",89.1832,NA,NA,NA,NA,NA,NA,"21338",21338,"6870",6870
"847","ENSMOCG00000020990",41.8855172029114,-0.292811029025772,0.131455495326017,0.000420142534175065,0.00309965621558614,"101995836","N4bp3","protein_coding",101995836,"N4bp3","ENSMUSG00000001053","N4bp3","ortholog_one2one",94.9814,"ENSG00000145911","N4BP3","ortholog_one2one",91.8216,NA,NA,NA,NA,NA,NA,"212706",212706,"23138",23138
"848","ENSMOCG00000016330",16.1134461714397,0.491283450906602,0.293641440501209,0.000428486939652504,0.00315075054300771,NA,"Efcab15","protein_coding",NA,"Efcab15","ENSMUSG00000020940","Efcab15","ortholog_one2one",79.2208,"","","",NA,NA,NA,NA,NA,NA,NA,"69441",69441,NA,NA
"849","ENSMOCG00000008239",62.3695435833828,-0.289797766698026,0.130591307947646,0.000443713511716671,0.00325015878510881,"102000813","Cpm","protein_coding",102000813,"Cpm","ENSMUSG00000020183","Cpm","ortholog_one2one",89.1648,"ENSG00000135678","CPM","ortholog_one2one",83.9729,NA,NA,NA,NA,NA,NA,"70574",70574,"1368",1368
"850","ENSMOCG00000012488",21.5990326203585,-0.526639613099649,0.33693969411106,0.000444150341848804,0.00325027779693765,"101986510","Zbbx","protein_coding",101986510,"Zbbx","ENSMUSG00000034151","Zbbx","ortholog_one2one",69.3166,"ENSG00000169064","ZBBX","ortholog_one2one",59.9721,NA,NA,NA,NA,NA,NA,"213234",213234,"79740",79740
"851","ENSMOCG00000011195",25.8767920238928,-0.426504177920661,0.238429102575739,0.000444217642466486,0.00325027779693765,"101987231","","protein_coding",101987231,"","ENSMUSG00000035095","Fam167a","ortholog_one2one",96.4706,"ENSG00000154319","FAM167A","ortholog_one2one",95.2941,NA,NA,NA,NA,NA,NA,"219148",219148,"83648",83648
"852","ENSMOCG00000011400",27.019534490988,-0.311675410491724,0.147682913955225,0.000451756212986745,0.00329458116137679,NA,"Sox21","protein_coding",NA,"Sox21","ENSMUSG00000061517","Sox21","ortholog_one2one",99,"ENSG00000125285","SOX21","ortholog_one2one",99.5,NA,NA,NA,NA,NA,NA,"223227",223227,"11166",11166
"853","ENSMOCG00000004545",555.608207309491,-0.275765129333711,0.121132120650432,0.000459094315080413,0.00333713729085184,"101979710","Dlk1","protein_coding",101979710,"Dlk1","ENSMUSG00000040856","Dlk1","ortholog_one2one",92.1671,"ENSG00000185559","DLK1","ortholog_one2one",87.4674,NA,NA,NA,NA,NA,NA,"13386",13386,"8788",8788
"854","ENSMOCG00000019522",49.120115668474,-0.256913857026922,0.108257544945292,0.000464919253775364,0.00337544122863351,"101998722","Arg2","protein_coding",101998722,"Arg2","ENSMUSG00000021125","Arg2","ortholog_one2one",90.113,"ENSG00000081181","ARG2","ortholog_one2one",86.4407,NA,NA,NA,NA,NA,NA,"11847",11847,"384",384
"855","ENSMOCG00000001475",68.4231787316145,0.306457773563635,0.146195598051465,0.0004925262442452,0.00353388243313034,"102002044","Hao1","protein_coding",102002044,"Hao1","ENSMUSG00000027261","Hao1","ortholog_one2one",95.9459,"ENSG00000101323","HAO1","ortholog_one2one",89.1892,NA,NA,NA,NA,NA,NA,"15112",15112,"54363",54363
"856","ENSMOCG00000021052",52.228890348216,-0.29042058814668,0.133932615162871,0.000496023437741593,0.00355012178159868,"101980038","","protein_coding",101980038,"","","","",NA,"ENSG00000213316","LTC4S","ortholog_one2one",90.2655,NA,NA,NA,NA,NA,NA,NA,NA,"4056",4056
"857","ENSMOCG00000010899",79.1249274083572,-0.253142759580691,0.107341470950407,0.0005065010584321,0.00362050434686121,"101981848","Lrrc75b","protein_coding",101981848,"Lrrc75b","ENSMUSG00000046807","Lrrc75b","ortholog_one2one",91.9355,"ENSG00000178026","LRRC75B","ortholog_one2one",83.871,NA,NA,NA,NA,NA,NA,"192734",192734,"388886",388886
"858","ENSMOCG00000008456",49.8189221818561,0.309743837306484,0.150826320117871,0.000525795155818678,0.00373439034492726,"101999950","Fezf2","protein_coding",101999950,"Fezf2","ENSMUSG00000021743","Fezf2","ortholog_one2one",97.8022,"ENSG00000153266","FEZF2","ortholog_one2one",96.044,NA,NA,NA,NA,NA,NA,"54713",54713,"55079",55079
"859","ENSMOCG00000015792",29.1510701828143,-0.405474522467409,0.231585959310219,0.000536173200012124,0.00378887171064371,"101995582","Rsph4a","protein_coding",101995582,"Rsph4a","ENSMUSG00000039552","Rsph4a","ortholog_one2one",78.7879,"ENSG00000111834","RSPH4A","ortholog_one2one",70.5234,NA,NA,NA,NA,NA,NA,"212892",212892,"345895",345895
"860","ENSMOCG00000011558",15.3185513706837,-0.440635074020032,0.265604269127898,0.000552216902394753,0.00388681352747369,NA,"","protein_coding",NA,"","ENSMUSG00000060803","Gstp1","ortholog_many2many",89.372,"ENSG00000084207","GSTP1","ortholog_one2many",82.6087,"ENSMUSG00000060803, ENSMUSG00000038155","Gstp1, Gstp2","89.372, 87.9227","ENSG00000084207, ENSG00000084207","GSTP1, GSTP1","82.6087, 82.6087","14870",14870,"2950",2950
"861","ENSMOCG00000020923",25.7722616698523,0.345992391748419,0.182688591568758,0.000555674390418109,0.00390496074785384,"101988183","Fancd2","protein_coding",101988183,"Fancd2","ENSMUSG00000034023","Fancd2","ortholog_one2one",87.4656,"ENSG00000144554","FANCD2","ortholog_one2one",75.6887,NA,NA,NA,NA,NA,NA,"211651",211651,"2177",2177
"862","ENSMOCG00000019802",30.3299372058155,0.342598336047584,0.180483636837314,0.000564444299750078,0.00395615773270386,"101983864","Ptpn7","protein_coding",101983864,"Ptpn7","ENSMUSG00000031506","Ptpn7","ortholog_one2one",92.7577,"ENSG00000143851","PTPN7","ortholog_one2one",91.922,NA,NA,NA,NA,NA,NA,"320139",320139,"5778",5778
"863","ENSMOCG00000019904",14.8778435728463,-0.404265590410194,0.234023781601893,0.000568541049628258,0.00397441812447372,"101984071","Aloxe3","protein_coding",101984071,"Aloxe3","ENSMUSG00000020892","Aloxe3","ortholog_one2one",94.2335,"ENSG00000179148","ALOXE3","ortholog_one2one",88.7482,NA,NA,NA,NA,NA,NA,"23801",23801,"59344",59344
